Instruction,Code
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to discover new places by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 5
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new areas by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 1
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new areas by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 2
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new areas by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 3
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new areas by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 4
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new areas by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 5
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new locations by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 1
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new locations by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 2
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new locations by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 3
        return state, reward, terminated, truncated, info
    "
"Using the given Super Mario Bros. Gym environment, give a reward function that incentivizes the agent to find new locations by rewarding it for visiting new (x, y) positions in the level.","class ExplorationReward(gym.Wrapper):
    def __init__(self, env):
        super(ExplorationReward, self).__init__(env)
        self._visited = set()

    def step(self, action):
        state, reward, terminated, truncated, info = self.env.step(action)
        x_pos, y_pos = info['x_pos'], info['y_pos']
        pos = (x_pos, y_pos)
        if pos not in self._visited:
            self._visited.add(pos)
            reward += 4
        return state, reward, terminated, truncated, info
    "
